video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd,engagement_rate,watch_time_per_minute,views_per_subscriber
vid_1226,50:41.0,10002,1484.0,414.0,19460.80858,4.674509337,978705,Lifestyle,Tablet,IN,176.4846221,0.1897620475904819,4163.176747977047,0.01021962695602863
vid_2235,50:41.0,9950,670.0,482.0,17032.03636,2.801925761,642993,Education,TV,IN,151.9413836,0.11577889447236181,6078.689377523446,0.015474507498526422
vid_2127,50:41.0,9883,1497.0,362.0,53500.57279,21.97301299,93572,Education,Mobile,US,335.6759615,0.18810077911565315,2434.8309817296476,0.10561920232548198
vid_815,50:41.0,10008,1232.0,238.0,32780.50091,11.64155948,396783,Music,TV,DE,231.9558624,0.14688249400479617,2815.8169845128004,0.02522285480980788
vid_2597,50:41.0,10036,1927.0,473.0,56039.15114,7.231863171,975756,Entertainment,TV,AU,357.7397274,0.2391390992427262,7748.923038909084,0.010285358224802102
vid_2406,50:41.0,9947,1468.0,354.0,58974.74975,28.94184316,309862,Gaming,Tablet,CA,361.1816972,0.18317080526791998,2037.6984777357904,0.03210138706908237
vid_2636,50:41.0,9990,1079.0,314.0,33624.80199,23.73398727,748887,Lifestyle,TV,IN,234.5191368,0.13943943943943943,1416.7363286868401,0.013339796257646348
vid_2792,50:41.0,9941,1538.0,423.0,26576.31241,6.012873099,799043,Education,Desktop,CA,210.795888,0.19726385675485364,4419.9024280788335,0.012441132704998354
vid_3177,50:41.0,9961,656.0,296.0,48583.50403,21.53628845,62594,Gaming,Mobile,UK,297.3117475,0.09557273366127898,2255.890291532569,0.15913665846566763
vid_1774,50:41.0,10018,1851.0,153.0,17019.15229,12.04426282,124270,Gaming,TV,IN,166.878572,0.20003992812936713,1413.0505572942986,0.08061479037579464
vid_2149,50:41.0,10054,846.0,245.0,51993.61693,23.01174671,857179,Gaming,TV,UK,316.262455,0.10851402426894768,2259.4380854803003,0.011729172086577016
vid_4998,50:41.0,9868,1961.0,61.0,33209.4027,10.39247701,913646,Tech,TV,AU,242.7358986,0.20490474260235103,3195.5233259640377,0.010800682102258425
vid_1361,50:41.0,9756,904.0,138.0,,2.997938147,898986,Education,TV,IN,211.4655432,0.1068060680606806,,0.01085222684224226
vid_1209,50:41.0,9859,343.0,82.0,44316.66529,23.09958468,901341,Tech,Tablet,CA,267.6063893,0.043107820265747034,1918.5048520967607,0.010938146606001502
vid_863,50:41.0,10031,493.0,168.0,22024.53846,4.049594302,178420,Entertainment,Mobile,US,167.4617647,0.06589572325790051,5438.702452026514,0.0562212756417442
vid_2451,50:41.0,10134,279.0,172.0,,4.153864275,408487,Education,Tablet,CA,340.2741877,0.04450365107558713,,0.02480862304063532
vid_4897,50:41.0,10092,373.0,75.0,42327.45088,2.55057259,681250,Lifestyle,Mobile,IN,259.8374977,0.04439159730479588,16595.273957680223,0.01481394495412844
vid_778,50:41.0,10047,1287.0,277.0,38260.21106,11.9293077,795471,Entertainment,Tablet,AU,259.6089679,0.155668358714044,3207.2448814443774,0.01263025301990896
vid_1423,50:41.0,9931,1853.0,,44089.80506,14.63777544,278807,Education,Mobile,UK,296.6289291,,3012.0563907216215,0.0356196221759138
vid_3236,50:41.0,10012,1143.0,274.0,24644.26604,22.80213367,364428,Gaming,Mobile,US,192.7072047,0.1415301638034359,1080.787719108218,0.02747319086349018
vid_2792,50:41.0,9845,998.0,55.0,23079.38819,26.45987875,193156,Music,TV,IN,178.2032004,0.10695784662265109,872.2408899927404,0.05096916482014537
vid_910,50:41.0,9984,1780.0,487.0,50483.72774,10.16885515,568579,Gaming,Mobile,UK,328.9916273,0.2270633012820513,4964.543893616185,0.017559565161569455
vid_3534,50:41.0,10190,1042.0,333.0,54582.68798,29.5596113,664541,Gaming,Desktop,DE,334.0585443,0.1349362119725221,1846.5292870748947,0.015333892115008706
vid_132,50:41.0,10082,1704.0,79.0,41730.77635,23.57532876,595259,Education,Mobile,US,279.9174657,0.17684983138266216,1770.1036865625451,0.016937165166759343
vid_1891,50:41.0,9918,1622.0,491.0,27602.97499,28.67692853,860950,Entertainment,Mobile,US,218.1287639,0.21304698527929017,962.5499105011717,0.011519832742900285
vid_3043,50:41.0,9952,941.0,50.0,35511.72122,19.31471784,275763,Gaming,Mobile,UK,236.3077742,0.09957797427652733,1838.58348406502,0.036088960447920856
vid_3886,50:41.0,10063,894.0,463.0,31810.96181,10.66769482,897175,Tech,TV,US,225.7293366,0.13485044221405149,2981.99023751225,0.01121631788669992
vid_4119,50:41.0,10068,1620.0,53.0,,10.9999269,652644,Education,Tablet,US,346.8275703,0.16617004370282082,,0.015426480592788719
vid_425,50:41.0,10073,1807.0,275.0,23610.76997,15.54415089,635130,Tech,TV,US,199.5821739,0.20669115457162712,1518.9488404406502,0.01585974524900414
vid_4144,50:41.0,9932,1369.0,366.0,42322.62227,21.80264623,396430,Entertainment,Desktop,IN,281.1011925,0.1746878775674587,1941.16905918351,0.02505360341043816
vid_1769,50:41.0,10162,1121.0,361.0,33429.36194,24.47153537,6100,Music,Tablet,CA,236.0235897,0.1458374335760677,1366.0508600936223,1.6659016393442623
vid_3778,50:41.0,9885,1069.0,440.0,18824.07005,22.62664792,603665,Entertainment,Desktop,US,166.1871996,0.1526555386949924,831.9425005663852,0.016374976187123653
vid_3845,50:41.0,9855,420.0,374.0,14904.73751,6.956076129,654506,Lifestyle,Mobile,CA,135.2640978,0.08056823947234906,2142.6932704002324,0.0150571576120005
vid_1204,50:41.0,10081,424.0,327.0,21428.60698,13.84372699,864807,Tech,TV,IN,166.4596059,0.07449657772046424,1547.892918971815,0.01165693617188575
vid_2445,50:41.0,10110,234.0,61.0,25597.14758,28.4386875,325617,Gaming,Tablet,CA,178.426008,0.029179030662710187,900.0818895035153,0.031048747454831903
vid_3927,50:41.0,9810,1228.0,57.0,38452.56299,28.51175878,369590,Lifestyle,TV,CA,254.4856835,0.1309887869520897,1348.6562960462868,0.026542925944966045
vid_4955,50:41.0,10021,1890.0,408.0,50939.62386,3.310306696,243223,Music,Desktop,CA,331.8665583,0.229318431294282,15388.188629637476,0.041200873272675693
vid_218,50:41.0,10096,1010.0,501.0,34736.83642,6.808792583,3344,Education,Tablet,AU,242.342272,0.1496632329635499,5101.761582035844,3.0191387559808613
vid_2312,50:41.0,10105,1369.0,130.0,28078.80418,28.7925429,803854,Gaming,Tablet,CA,210.7933868,0.1483424047501237,975.210987008723,0.012570690697564483
vid_3258,50:41.0,9867,441.0,389.0,57527.10991,13.71730988,272842,Tech,Tablet,AU,336.8900626,0.08411877977095368,4193.76032277839,0.036163787100226504
vid_122,50:41.0,9848,1062.0,440.0,41897.15725,23.07609618,617672,Music,Tablet,AU,274.6529964,0.1525182778229082,1815.6085380815914,0.015943737129091168
vid_3514,50:41.0,10227,1619.0,488.0,26439.74579,8.742084176,647632,Entertainment,Mobile,UK,214.1515656,0.20602327173169063,3024.421323073748,0.015791375348963608
vid_1739,50:41.0,9921,939.0,493.0,48232.52919,23.30958743,77977,Tech,TV,DE,303.6985775,0.1443402882773914,2069.214195010744,0.12722982417892456
vid_4460,50:41.0,9961,1863.0,426.0,56242.91877,3.269195415,885204,Tech,Desktop,IN,356.4018216,0.2297962052002811,17203.902376695336,0.011252773372013683
vid_222,50:41.0,9989,1386.0,337.0,58744.49164,20.79041247,904422,Gaming,TV,CA,358.6134258,0.17248973871258383,2825.556814938939,0.011044622974673327
vid_1183,50:41.0,10013,472.0,434.0,58766.75626,11.25719931,575184,Tech,Desktop,US,344.8013757,0.09048237291521023,5220.370950330096,0.017408342373918608
vid_1941,50:41.0,9976,1486.0,155.0,20813.12882,3.053431774,544186,Music,TV,AU,178.3075644,0.16449478748997595,6816.307145692263,0.01833196737880063
vid_4352,50:41.0,10146,,65.0,22596.0451,11.04470648,610649,Music,Tablet,CA,167.8506858,,2045.8710370363774,0.016615109498255135
vid_1787,50:41.0,9963,1407.0,124.0,16149.55372,5.175447417,173532,Lifestyle,TV,UK,154.3626293,0.15366857372277426,3120.416926071534,0.057413041974967154
vid_1726,50:41.0,9876,1673.0,472.0,47930.74274,3.943810536,11031,Entertainment,Mobile,CA,314.295909,0.21719319562575942,12153.409070359054,0.8952950775088387
vid_194,50:41.0,10055,1138.0,,53348.40058,28.20601989,914782,Music,Mobile,CA,330.1657141,,1891.3834985599594,0.010991689823367753
vid_2196,50:41.0,9986,494.0,426.0,21149.8537,10.4487051,879493,Entertainment,TV,AU,167.5550888,0.09212898057280192,2024.1602665195326,0.011354268879911495
vid_4806,50:41.0,10150,1722.0,67.0,31105.17241,20.55071543,786460,Tech,Mobile,IN,230.2801076,0.17625615763546798,1513.5809999389398,0.012905932914579255
vid_2380,50:41.0,10031,929.0,334.0,21179.91744,3.222903925,618614,Entertainment,Desktop,UK,173.8265549,0.12590967999202474,6571.687500737398,0.016215281257779487
vid_737,50:41.0,9970,1609.0,349.0,20531.01221,15.16493741,948141,Entertainment,Tablet,CA,182.3946439,0.1963891675025075,1353.8474742705846,0.010515313650606819
vid_685,50:41.0,9860,260.0,63.0,35139.87048,27.76456063,481758,Gaming,TV,AU,222.5941632,0.032758620689655175,1265.6375495469167,0.02046670735099365
vid_3783,50:41.0,9944,1801.0,377.0,18690.83511,4.589896368,201436,Lifestyle,Desktop,IN,177.3648106,0.21902654867256638,4072.169306546749,0.049365555312853714
vid_4411,50:41.0,10054,1025.0,496.0,33218.94292,5.576061785,567213,Education,Mobile,UK,235.139146,0.15128307141436245,5957.420165135419,0.017725263701642947
vid_59,50:41.0,10255,,339.0,15716.46581,3.214640267,552606,Tech,Desktop,DE,158.9468993,,4889.027855258929,0.018557525614995133
vid_2771,50:41.0,9854,1714.0,442.0,31621.59056,23.27014515,51153,Music,Tablet,AU,237.4802614,0.21879439821392327,1358.8909891264686,0.19263777295564288
vid_4389,50:41.0,10039,793.0,73.0,54002.99095,22.46647227,201642,Education,Desktop,UK,321.7904103,0.08626357206893116,2403.7147577508836,0.04978625484770038
vid_3314,50:41.0,9931,1284.0,177.0,16232.85947,22.01922437,233112,Entertainment,TV,DE,153.38553,0.14711509414963247,737.2130460742474,0.0426018394591441
vid_166,50:41.0,10014,1486.0,308.0,56724.15257,29.43719331,579296,Gaming,TV,UK,350.439027,0.17914919113241462,1926.955194832737,0.0172864994752251
vid_878,50:41.0,10005,1205.0,254.0,37990.73807,9.845339536,773637,Lifestyle,TV,CA,256.3150193,0.14582708645677162,3858.753467169403,0.012932421794717678
vid_2604,50:41.0,9925,269.0,457.0,34150.19627,3.883295432,205986,Tech,Tablet,CA,225.1934873,0.07314861460957178,8794.127788627131,0.04818288621556805
vid_1255,50:41.0,10201,1578.0,405.0,16221.62646,19.34123172,852201,Gaming,Desktop,UK,163.7111756,0.1943927065973924,838.7070014380656,0.011970180743744728
vid_472,50:41.0,10077,1293.0,264.0,40530.58851,10.23186994,164430,Music,Desktop,DE,270.3487437,0.1545102709139625,3961.2102917328525,0.06128443714650611
vid_3857,50:41.0,10091,487.0,55.0,53108.9894,25.31802362,813933,Music,Desktop,AU,312.2778464,0.053711227826776335,2097.6751660049204,0.012397826356714865
vid_1846,50:41.0,10008,742.0,105.0,54690.40432,19.99422438,965448,Gaming,Desktop,UK,324.5431633,0.08463229416466826,2735.310121592224,0.010366171974047282
vid_404,50:41.0,10145,319.0,381.0,52274.07539,24.42409483,125907,Lifestyle,Mobile,AU,311.3385774,0.06899950714637752,2140.266640538588,0.0805753452945428
vid_2022,50:41.0,10072,530.0,493.0,15466.20813,16.55175603,614460,Gaming,Mobile,IN,142.97773,0.10156870532168387,934.4149407451121,0.01639162842170361
vid_3706,50:41.0,9900,1082.0,78.0,45093.43082,12.05402858,575398,Lifestyle,TV,IN,284.1148081,0.11717171717171718,3740.9427496147514,0.01720548211846409
vid_2238,50:41.0,10215,676.0,,24797.87693,11.59251352,128771,Education,Mobile,DE,183.386089,,2139.128575284163,0.0793268670741083
vid_2269,50:41.0,9971,1123.0,416.0,58329.64679,11.72515483,407175,Lifestyle,Mobile,US,353.401365,0.15434760806338382,4974.74426868613,0.02448824215632099
vid_4378,50:41.0,10017,218.0,52.0,21187.51711,27.23115259,570554,Gaming,Desktop,CA,156.7223974,0.026954177897574125,778.0617085514264,0.01755662040753373
vid_4381,50:41.0,10064,746.0,252.0,16085.1155,23.17307673,723742,Entertainment,Desktop,AU,145.424224,0.09916534181240064,694.1294713436182,0.013905507763816388
vid_3647,50:41.0,10071,375.0,94.0,35699.42049,7.544423895,150142,Education,Mobile,DE,228.8409281,0.04656935756131467,4731.894838737716,0.06707650091246953
vid_3770,50:41.0,10254,476.0,151.0,39227.88751,28.66884598,696363,Lifestyle,Desktop,DE,249.1451153,0.06114686951433587,1368.3106581048366,0.0147250787304897
vid_4869,50:41.0,10057,797.0,252.0,33803.86009,9.912007347,556061,Gaming,TV,UK,229.7999597,0.10430545888435916,3410.394979199767,0.018086145225074228
vid_4910,50:41.0,9961,1903.0,251.0,45321.04751,24.33509623,232155,Entertainment,Desktop,UK,302.5899773,0.2162433490613392,1862.3738768753574,0.04290667872757425
vid_19,50:41.0,10069,1115.0,456.0,39981.05881,14.99387149,481772,Entertainment,Desktop,AU,267.9569061,0.15602343827589632,2666.4933627492364,0.020899927766661407
vid_1832,50:41.0,9952,1339.0,334.0,38415.84153,16.07238535,566880,Gaming,Tablet,DE,261.7211273,0.16810691318327975,2390.1767344073787,0.01755574372001129
vid_3477,50:41.0,9911,864.0,307.0,41858.40356,29.10679313,29889,Lifestyle,Mobile,CA,269.1095319,0.11815154878417919,1438.0974012852373,0.3315935628492087
vid_1476,50:41.0,10005,575.0,296.0,54361.31112,29.6233786,645001,Entertainment,TV,CA,323.3885069,0.08705647176411795,1835.0814015522187,0.015511603857978515
vid_3249,50:41.0,9951,1980.0,409.0,36937.19368,15.37920048,682363,Entertainment,Desktop,CA,267.0509232,0.24007637423374537,2401.762934818052,0.014583147093262677
vid_3750,50:41.0,9905,1630.0,459.0,48046.47986,6.927372926,257060,Education,Mobile,AU,314.0301654,0.21090358404846038,6935.743228095989,0.03853186026608574
vid_4509,50:41.0,9974,1736.0,280.0,,2.779353929,4875,Gaming,Desktop,UK,167.3512536,0.20212552636855824,,2.045948717948718
vid_1388,50:41.0,9957,214.0,425.0,40617.40357,6.077515119,42124,Music,Mobile,CA,254.3547998,0.06417595661343778,6683.225425967056,0.23637356376412497
vid_524,50:41.0,9965,1541.0,345.0,27604.69363,23.08859765,833598,Lifestyle,TV,IN,214.480226,0.1892624184646262,1195.5985395241187,0.011954203345017622
vid_2978,50:41.0,10054,1780.0,321.0,24485.85726,9.507196891,776761,Tech,Mobile,US,203.9353664,0.2089715536105033,2575.5075382081936,0.012943492271110418
vid_580,50:41.0,10059,406.0,223.0,55810.03595,2.431516561,350108,Lifestyle,Mobile,CA,326.3405938,0.06253106670643205,22952.76817980924,0.02873113439281593
vid_160,50:41.0,10066,1774.0,,16099.71106,13.6519093,140759,Music,Mobile,AU,167.2454567,,1179.3010564463682,0.0715123011672433
vid_3494,50:41.0,10011,946.0,252.0,28204.227,20.63763698,140783,Music,Mobile,IN,205.7215271,0.11966836479872141,1366.6403293813535,0.07110943792929544
vid_3811,50:41.0,9934,,100.0,45028.06353,25.81007067,486236,Lifestyle,TV,AU,275.493233,,1744.5928027751502,0.020430408279107266
vid_2070,50:41.0,9928,735.0,275.0,45124.30085,22.42921864,743106,Music,Desktop,DE,281.8281341,0.10173247381144239,2011.8534476954924,0.013360139737803221
vid_2691,50:41.0,9836,535.0,164.0,21735.10323,26.64478591,927665,Education,Desktop,US,165.7343048,0.07106547376982514,815.735705417796,0.010602965510178782
vid_1291,50:41.0,10214,473.0,308.0,30398.53258,20.32742508,565386,Entertainment,Desktop,UK,209.957243,0.0764636773056589,1495.4443300302155,0.01806553398916846
vid_1161,50:41.0,9799,861.0,342.0,30965.94804,6.250563822,724430,Tech,Desktop,UK,217.723093,0.12276762934993367,4954.104769078542,0.013526496693952486
vid_2466,50:41.0,10004,,200.0,27494.58441,13.96141026,220851,Tech,Desktop,UK,199.4175692,,1969.3271595043007,0.04529750827480971
vid_4321,50:41.0,9863,1402.0,302.0,53753.29825,10.87951187,893961,Gaming,Mobile,US,334.0991972,0.17276690662070365,4940.782168566171,0.011032919780616829
vid_258,50:41.0,10029,1170.0,494.0,44965.16684,21.59942727,603137,Entertainment,Mobile,UK,292.8446693,0.1659188353774055,2081.7758859029227,0.016628062944239866
vid_2066,50:41.0,9869,1840.0,275.0,40375.00394,12.4442084,699104,Lifestyle,TV,AU,278.1220155,0.21430742729759855,3244.4815003258864,0.01411664072870417
vid_1670,50:41.0,9974,1640.0,200.0,,12.05521033,282979,Lifestyle,Mobile,CA,258.4647298,0.18447964708241427,,0.03524643171401411
vid_2603,50:41.0,9937,1864.0,152.0,53086.06883,19.39174981,698273,Tech,Mobile,IN,336.7015433,0.20287813223306833,2737.5594956688437,0.014230823760907266
vid_2476,50:41.0,10056,549.0,414.0,43280.46095,5.064765984,484254,Gaming,Desktop,IN,272.9944099,0.095763723150358,8545.401917231009,0.020765961664746188
vid_441,50:41.0,10154,292.0,262.0,54128.04856,18.0192805,702795,Entertainment,Desktop,CA,317.6167402,0.054559779397281856,3003.896218830713,0.01444802538435817
vid_3575,50:41.0,10103,974.0,439.0,29168.33757,6.504728372,200369,Tech,Mobile,AU,214.4414977,0.13985944768880532,4484.17457300091,0.050421971462651406
vid_2344,50:41.0,9900,1948.0,70.0,30025.63812,6.270443791,179703,Gaming,Tablet,US,227.8239101,0.20383838383838385,4788.439083545562,0.05509089998497521
vid_4618,50:41.0,9904,846.0,255.0,29419.67295,19.40964071,37237,Gaming,TV,DE,209.2271052,0.11116720516962843,1515.7247570709926,0.26597201707978624
vid_2244,50:41.0,9927,1962.0,131.0,50501.74768,10.67568469,967378,Gaming,Desktop,UK,325.7889912,0.21083912561700413,4730.539459197909,0.010261759105540957
vid_460,50:41.0,10040,243.0,490.0,60052.44663,14.77832475,181544,Tech,TV,DE,348.0300775,0.07300796812749004,4063.548991234612,0.055303397523465386
vid_2287,50:41.0,10094,1933.0,,21400.94753,25.82880179,939436,Education,Tablet,IN,191.7139094,,828.5691184592888,0.010744744719171929
vid_644,50:41.0,10009,200.0,160.0,37872.19734,17.67705833,697340,Entertainment,TV,AU,236.8880963,0.0359676291337796,2142.4490790827185,0.01435311325895546
vid_3436,50:41.0,10046,1517.0,265.0,47190.2173,12.83258784,781037,Lifestyle,Tablet,IN,305.4514333,0.17738403344614773,3677.3734096644994,0.012862386801137462
vid_3042,50:41.0,9858,1936.0,351.0,21511.89301,11.45678652,168456,Music,Tablet,US,192.0901163,0.2319943193345506,1877.6550451077096,0.058519732155577715
vid_3939,50:41.0,9957,1898.0,217.0,44467.74924,4.311462446,141697,Music,Mobile,UK,297.8759238,0.2124133775233504,10313.843573253287,0.07026965990811379
vid_3886,50:41.0,10062,1280.0,95.0,15920.31789,10.79476337,665339,Gaming,Mobile,US,151.1164908,0.1366527529318227,1474.818608274875,0.0151231176888774
vid_2071,50:41.0,9960,451.0,185.0,24755.13405,23.07854158,864708,Music,Mobile,AU,179.5356334,0.06385542168674699,1072.6472452424352,0.011518339138761293
vid_3822,50:41.0,9942,1015.0,247.0,50509.82461,11.89464454,27374,Lifestyle,Desktop,US,311.6225364,0.12693623013478172,4246.434135979654,0.3631913494556879
vid_1531,50:41.0,10100,1075.0,205.0,20596.65942,12.40448239,381852,Tech,TV,DE,171.7284662,0.12673267326732673,1660.4207070021887,0.026450038234708734
vid_4525,50:41.0,9844,1268.0,400.0,32310.71774,20.88561905,382493,Tech,Mobile,IN,232.2896442,0.1694433157253149,1547.031843425297,0.025736418705701803
vid_2967,50:41.0,10078,405.0,461.0,,19.80309165,465429,Education,Tablet,IN,337.5451259,0.08592974796586625,,0.021653141510305545
vid_987,50:41.0,9942,1904.0,334.0,25366.84275,2.886725003,897790,Entertainment,Mobile,UK,209.8599071,0.22510561255280628,8787.412283344538,0.011073859143006716
vid_2905,50:41.0,10042,448.0,164.0,54652.59195,22.40091901,595281,Entertainment,Mobile,DE,320.5030211,0.06094403505277833,2439.7477588130437,0.016869344057680324
vid_3095,50:41.0,10227,1664.0,341.0,48267.76714,20.1125068,54873,Music,Desktop,US,315.3074412,0.1960496724357094,2399.888170081315,0.1863758132414849
vid_657,50:41.0,9946,1953.0,464.0,25231.41303,5.584891907,230390,Education,Mobile,US,212.3187965,0.2430122662376835,4517.797918053779,0.04317027648769478
vid_3296,50:41.0,9989,1384.0,122.0,41047.86613,14.15252783,672585,Music,Mobile,CA,271.4523979,0.15076584242666935,2900.39112609892,0.01485165443772906
vid_69,50:41.0,9932,1301.0,193.0,51805.59978,18.16237474,913447,Music,Desktop,IN,321.6668764,0.1504228755537656,2852.3582693129697,0.01087309936974997
vid_2512,50:41.0,10050,1154.0,467.0,46882.58297,29.02937583,733876,Education,TV,CA,301.2547582,0.16129353233830845,1615.0048573056076,0.013694411589968878
vid_608,50:41.0,10002,1704.0,372.0,40917.23984,20.94093977,834388,Education,Tablet,DE,280.7010816,0.20755848830233953,1953.9352239873235,0.011987228963024397
vid_4412,50:41.0,10144,872.0,183.0,52555.72304,14.48608186,980997,Education,TV,AU,318.762715,0.10400236593059937,3628.0150525119284,0.010340500531602034
vid_1946,50:41.0,10185,426.0,85.0,57724.86801,8.171436577,975801,Gaming,Desktop,CA,333.9965398,0.05017182130584193,7064.225178284707,0.010437578973581704
vid_2703,50:41.0,9747,1925.0,204.0,30489.55462,8.851804097,396695,Tech,Mobile,AU,231.121667,0.2184261824151021,3444.445254988566,0.024570513870857964
vid_938,50:41.0,10048,767.0,266.0,59168.25835,7.956634908,977961,Tech,Tablet,CA,349.0594291,0.10280652866242038,7436.342000625071,0.010274438346723438
vid_35,50:41.0,10010,740.0,331.0,43795.02568,7.568278874,506479,Education,Mobile,CA,277.0368997,0.106993006993007,5786.655910692331,0.019763899391682577
vid_2027,50:41.0,10009,597.0,349.0,21778.36007,12.78893595,331695,Lifestyle,Tablet,IN,171.0849147,0.09451493655709861,1702.9063367855867,0.030175311656793137
vid_1974,50:41.0,9922,1412.0,87.0,31484.14679,2.060338643,851017,Music,TV,CA,225.8944941,0.15107841161056237,15281.054353354666,0.011658991536009269
vid_3223,50:41.0,10008,1864.0,137.0,41546.72575,17.34547145,104231,Lifestyle,Tablet,CA,282.4110263,0.1999400479616307,2395.2491501751597,0.09601749959225182
vid_4470,50:41.0,10049,905.0,456.0,45696.20076,24.59957387,382838,Lifestyle,Desktop,AU,291.1875949,0.13543636182704746,1857.6013146198454,0.02624870049472623
vid_2913,50:41.0,10003,1838.0,173.0,40723.68808,11.81170437,665933,Music,Mobile,CA,278.6766074,0.20103968809357192,3447.740207876537,0.015021030644223969
vid_1818,50:41.0,10136,490.0,432.0,41083.57201,29.57360056,327023,Music,Mobile,IN,262.3492486,0.0909629044988161,1389.1975015571118,0.03099476183632344
vid_1133,50:41.0,9971,285.0,,19904.95832,10.38927593,362531,Education,Tablet,UK,152.6360313,,1915.913914897821,0.027503854842758274
vid_3656,50:41.0,9976,1531.0,157.0,31652.21231,20.57967696,309903,Entertainment,Tablet,UK,230.2166158,0.16920609462710506,1538.0325148699515,0.032190717740712416
vid_4280,50:41.0,9825,1275.0,450.0,29065.55371,5.598693925,84564,Tech,Mobile,AU,217.8708842,0.17557251908396945,5191.488246966456,0.11618419185468994
vid_4682,50:41.0,9953,1046.0,496.0,41116.22584,13.8068604,26793,Music,Desktop,DE,272.2058528,0.1549281623631066,2977.956222400858,0.37147762475273394
vid_2342,50:41.0,9885,,396.0,28763.17451,29.51606308,147503,Education,TV,IN,215.3829421,,974.4922428184485,0.06701558612367206
vid_3758,50:41.0,10022,1830.0,367.0,36904.29538,27.47885018,545171,Lifestyle,Tablet,AU,263.9657892,0.2192177210137697,1343.0072633410314,0.01838322287869311
vid_4401,50:41.0,10040,1890.0,450.0,29327.80799,16.49126657,273159,Education,Mobile,UK,230.7977475,0.23306772908366533,1778.3842050889848,0.036755149930992576
vid_4830,50:41.0,9916,1732.0,84.0,47898.42585,24.22313279,495687,Education,Desktop,DE,308.6973267,0.18313836224283986,1977.383613641165,0.02000455932876997
vid_1285,50:41.0,10071,1868.0,434.0,26134.92065,14.19211482,345221,Entertainment,Desktop,US,215.253169,0.22857710257174063,1841.50994981874,0.029172616961308843
vid_839,50:41.0,9853,559.0,490.0,21117.19302,14.52491545,365165,Tech,Mobile,IN,168.925295,0.10646503602963564,1453.8599617115153,0.026982323059438883
vid_67,50:41.0,9914,430.0,181.0,15862.17337,28.5936829,760767,Education,Tablet,UK,136.940091,0.06163001815614283,554.7439770341721,0.013031585229117456
vid_3594,50:41.0,9981,330.0,191.0,30656.75778,22.34245865,714702,Lifestyle,Desktop,IN,205.4919217,0.05219917843903416,1372.1299996676953,0.013965261045862471
vid_572,50:41.0,10109,1189.0,146.0,55201.35229,27.01893264,794091,Education,Tablet,AU,335.8657233,0.1320605401127708,2043.0619160831516,0.01273027902343686
vid_172,50:41.0,10061,942.0,165.0,33574.79996,22.65028087,23294,Entertainment,Tablet,DE,229.7377556,0.11002882417254746,1482.3127427293575,0.43191379754443204
vid_2549,50:41.0,9915,1000.0,380.0,30648.65077,17.21156114,937500,Lifestyle,Desktop,AU,219.8737506,0.13918305597579425,1780.7013855804134,0.010576
vid_1683,50:41.0,10003,1365.0,346.0,26322.60868,23.80443119,193508,Entertainment,Mobile,US,205.625999,0.17104868539438167,1105.7860811670166,0.0516929532629142
vid_854,50:41.0,10182,614.0,128.0,58280.03583,19.09907275,412510,Education,Tablet,UK,340.5685455,0.07287369868395208,3051.4589159832376,0.024683037986957892
vid_4265,50:41.0,10032,760.0,211.0,42516.70575,23.37569456,300059,Music,Desktop,IN,269.4061082,0.0967902711323764,1818.8424579586053,0.03343342475979724
vid_1960,50:41.0,9966,1752.0,229.0,17234.73336,6.384824512,270348,Education,Mobile,DE,167.2286872,0.19877583784868552,2699.3276522491838,0.0368635980292068
vid_2361,50:41.0,9945,1047.0,458.0,54733.05704,25.9121086,50946,Education,Desktop,CA,335.7252741,0.15133232780291603,2112.257936430538,0.19520668943587327
vid_1350,50:41.0,9823,1121.0,298.0,39953.49169,5.352952334,237943,Gaming,TV,IN,263.9327057,0.1444568868980963,7463.823549526119,0.04128299634786482
vid_163,50:41.0,10089,1229.0,330.0,24693.94463,3.926088396,47747,Tech,Desktop,IN,195.7832205,0.15452472990385568,6289.706735884712,0.21130123358535616
vid_3667,50:41.0,9980,1459.0,365.0,26696.42518,10.09612693,166368,Music,TV,AU,209.210702,0.18276553106212426,2644.2244006137903,0.059987497595691476
vid_3300,50:41.0,9962,258.0,222.0,29611.62065,12.81614508,919274,Lifestyle,Desktop,DE,199.7609065,0.04818309576390283,2310.493558332909,0.010836812528147211
vid_1129,50:41.0,10005,1491.0,169.0,55606.40045,22.26133335,464516,Tech,Desktop,IN,342.819346,0.16591704147926037,2497.8917289336578,0.02153854764959657
vid_4496,50:41.0,9905,593.0,165.0,53638.4287,17.27145244,7116,Tech,Desktop,CA,317.5172419,0.07652700656234225,3105.611927331341,1.3919336706014616
vid_4131,50:41.0,10009,560.0,477.0,25697.8829,28.3549056,410305,Entertainment,Desktop,UK,191.127694,0.10360675392147067,906.2940735023996,0.024394048329900928
vid_1016,50:41.0,10147,999.0,492.0,21813.98986,20.90322365,549743,Gaming,Desktop,AU,181.3390338,0.14693998226076674,1043.570610220209,0.018457715696243517
vid_2254,50:41.0,9993,1729.0,138.0,52386.91988,3.116831852,313812,Gaming,Tablet,AU,331.1362472,0.18683078154708296,16807.746573298304,0.03184390654277083
